Gene		GRCP	GLCP
g17877		9.983e-09	1.123e-08
g17878		9.219e-09	1.972e-08
g17879		2.488e-08	2.701e-08
g1788		3.273e-08	3.288e-08
g17880		9.251e-09	9.288e-09
g17881		4.139e-10	4.667e-10
g17882		5.200e-10	5.579e-10
g17883		2.662e-08	2.758e-08
g17884		1.725e-08	2.507e-08
g17885		2.612e-08	3.000e-08
g17886		3.231e-02	7.749e-02
g17887		4.943e-08	5.748e-08
g17888		1.516e-02	2.098e-02
g17889		2.586e-08	2.736e-08
g1789		9.047e-09	1.055e-08
g17890		1.016e-08	1.046e-08
g17891		8.495e-11	9.366e-11
g17892		4.281e-08	4.990e-08
g17893		2.583e-08	2.866e-08
g17894		8.623e-09	9.456e-09
g17895		1.728e-08	1.934e-08
g17896		7.785e-10	9.006e-10
g17897		2.582e-08	2.817e-08
g17898		1.966e-08	3.028e-08
g17899		3.443e-08	4.300e-08
g179		1.670e-10	1.704e-10
g1790		8.670e-09	8.673e-09
g17900		2.135e-10	2.286e-10
g17901		2.581e-08	2.835e-08
g17902		1.001e-08	1.098e-08
g17903		9.721e-01	9.996e-01
g17904		2.586e-08	2.709e-08
g17905		3.849e-08	4.062e-08
g17906		2.018e-08	2.137e-08
g17907		1.103e-08	1.477e-08
g17908		8.826e-09	9.057e-09
g17909		3.445e-08	3.605e-08
g1791		1.726e-08	1.744e-08
g17910		1.023e-01	1.032e-01
g17911		9.815e-11	1.154e-10
g17912		2.563e-08	2.784e-08
g17913		1.781e-08	2.095e-08
g17914		7.128e-10	2.164e-09
g17915		4.416e-08	4.957e-08
g17916		3.491e-08	3.946e-08
g17917		1.101e-10	1.132e-10
g17918		4.520e-03	1.991e-02
g17919		6.512e-11	6.567e-11
g1792		4.332e-01	5.060e-01
g17920		1.725e-08	1.743e-08
g17921		8.653e-09	8.655e-09
g17922		8.542e-09	1.601e-08
g17923		3.447e-08	3.458e-08
g17924		2.785e-08	2.869e-08
g17925		2.856e-08	2.944e-08
g17926		3.436e-08	4.232e-08
g17927		9.236e-09	1.058e-08
g17928		9.791e-09	1.226e-08
g17929		1.745e-08	1.940e-08
g1793		1.633e-10	1.769e-10
g17930		1.583e-08	2.574e-08
g17931		3.837e-11	3.862e-11
g17932		1.136e-10	1.330e-10
g17933		9.253e-09	1.030e-08
g17934		1.724e-08	2.082e-08
g17935		1.010e-08	1.042e-08
g17936		9.547e-01	9.547e-01
g17937		8.826e-09	8.834e-09
g17938		1.051e-08	1.051e-08
g17939		2.640e-08	2.777e-08
g1794		1.743e-01	3.268e-01
g17940		1.723e-08	1.723e-08
g17941		6.012e-09	7.975e-09
g17942		7.283e-01	9.896e-01
g17943		1.758e-08	1.791e-08
g17944		9.999e-01	9.999e-01
g17945		5.249e-11	5.469e-11
g17946		1.056e-08	1.160e-08
g17947		8.651e-09	8.752e-09
g17948		4.083e-08	4.229e-08
g17949		8.560e-09	9.027e-09
g1795		1.727e-08	2.029e-08
g17950		7.225e-01	8.813e-01
g17951		4.305e-08	4.861e-08
g17952		1.430e-08	1.588e-08
g17953		3.605e-08	3.949e-08
g17954		2.933e-08	3.232e-08
g17955		8.888e-09	8.918e-09
g17956		1.052e-10	1.092e-10
g17957		7.208e-11	7.406e-11
g17958		1.723e-08	1.807e-08
g17959		1.723e-08	1.902e-08
g1796		2.235e-08	2.520e-08
g17960		8.707e-09	8.828e-09
g17961		2.304e-08	2.594e-08
g17962		8.702e-09	8.704e-09
g17963		1.759e-08	2.181e-08
g17964		1.783e-08	1.887e-08
g17965		4.749e-01	5.960e-01
g17966		2.541e-08	2.689e-08
g17967		1.772e-08	1.983e-08
g17968		9.073e-09	9.530e-09
g17969		1.899e-08	2.310e-08
g1797		8.546e-10	1.212e-09
g17970		3.445e-08	3.681e-08
g17971		1.985e-08	2.003e-08
g17972		2.448e-08	2.659e-08
g17973		1.797e-08	1.870e-08
g17974		2.611e-08	2.904e-08
g17975		2.585e-08	2.933e-08
g17976		1.724e-08	2.222e-08
g17977		2.918e-08	3.347e-08
g17978		9.139e-10	1.242e-09
g17979		1.351e-08	1.443e-08
g1798		2.626e-08	2.645e-08
g17980		8.904e-03	1.112e-02
g17981		1.826e-08	1.920e-08
g17982		9.094e-11	9.422e-11
g17983		2.898e-10	3.705e-10
g17984		1.722e-08	3.096e-08
g17985		3.606e-08	4.026e-08
g17986		3.384e-03	5.076e-03
g17987		2.231e-08	2.300e-08
g17988		7.350e-10	8.098e-10
g17989		8.664e-09	8.956e-09
g1799		2.077e-08	2.982e-08
g17990		2.767e-08	2.821e-08
g17991		1.059e-02	1.133e-02
g17992		5.788e-09	1.051e-08
g17993		1.744e-08	2.059e-08
g17994		4.881e-04	3.671e-03
g17995		7.562e-01	8.989e-01
g17996		2.501e-08	6.367e-08
g17997		2.793e-08	3.656e-08
g17998		2.584e-08	3.111e-08
g17999		2.349e-10	3.353e-10
g18		1.723e-08	1.808e-08
g180		2.575e-10	2.930e-10
g1800		1.228e-01	1.369e-01
g18000		1.229e-08	1.295e-08
g18001		8.252e-09	8.263e-09
g18002		7.368e-09	1.017e-08
g18003		9.996e-03	9.996e-03
g18004		2.841e-09	3.270e-09
g18005		2.653e-08	2.866e-08
g18006		2.688e-08	2.786e-08
g18007		1.025e-08	1.132e-08
g18008		6.968e-09	9.517e-09
g18009		1.152e-08	1.374e-08
g1801		2.330e-08	2.520e-08
g18010		5.686e-10	8.797e-10
g18011		1.766e-08	2.372e-08
g18012		3.444e-08	4.725e-08
g18013		3.364e-08	4.641e-08
g18014		1.348e-08	1.447e-08
g18015		1.749e-08	2.497e-08
g18016		9.191e-01	9.845e-01
g18017		4.460e-10	4.872e-10
g18018		2.338e-01	2.609e-01
g18019		9.196e-01	9.273e-01
g1802		3.507e-08	3.645e-08
g18020		4.133e-01	6.041e-01
g18021		6.279e-10	7.923e-10
g18022		1.724e-08	1.771e-08
g18023		7.709e-09	9.546e-09
g18024		4.528e-08	6.716e-08
g18025		8.424e-09	2.110e-08
g18026		1.794e-08	2.048e-08
g18027		2.548e-10	2.657e-10
g18028		1.750e-08	1.796e-08
g18029		4.150e-11	4.150e-11
g1803		1.724e-08	1.771e-08
g18030		1.724e-08	1.724e-08
g18031		2.046e-08	2.077e-08
g18032		2.717e-08	3.709e-08
g18033		1.563e-03	1.703e-03
g18034		5.088e-11	5.221e-11
g18035		1.389e-08	1.637e-08
g18036		6.828e-11	7.298e-11
g18037		9.495e-09	1.295e-08
g18038		1.958e-08	1.994e-08
g18039		9.697e-01	9.697e-01
g1804		1.727e-08	1.737e-08
g18040		3.426e-08	4.240e-08
g18041		2.586e-08	2.642e-08
g18042		1.467e-04	1.598e-04
g18043		2.892e-01	3.732e-01
g18044		3.437e-08	3.644e-08
g18045		1.722e-08	1.996e-08
g18046		9.804e-09	9.903e-09
g18047		6.102e-06	6.234e-06
g18048		2.599e-08	2.900e-08
g18049		8.604e-01	9.878e-01
g1805		1.628e-03	1.673e-03
g18050		1.757e-08	1.796e-08
g18051		4.832e-05	5.381e-05
g18052		8.624e-09	8.624e-09
g18053		1.726e-08	2.092e-08
g18054		2.583e-08	3.026e-08
g18055		1.709e-08	2.446e-08
g18056		8.637e-09	1.367e-08
g18057		1.697e-05	1.838e-05
g18058		1.722e-08	1.732e-08
g18059		2.479e-08	2.944e-08
g1806		9.384e-01	9.978e-01
g18060		8.655e-09	9.219e-09
g18061		9.961e-01	9.987e-01
g18062		2.974e-08	3.342e-08
g18063		1.057e-02	1.471e-02
g18064		9.937e-11	9.986e-11
g18065		2.936e-01	3.293e-01
g18066		1.000e+00	1.000e+00
g18067		3.421e-08	3.543e-08
g18068		1.083e-08	1.156e-08
g18069		2.865e-08	2.903e-08
g1807		1.722e-08	1.731e-08
g18070		1.720e-08	1.846e-08
g18071		1.996e-09	2.510e-09
g18072		8.856e-09	9.270e-09
g18073		3.443e-08	3.687e-08
g18074		8.656e-09	8.800e-09
g18075		1.724e-08	1.808e-08
g18076		3.361e-08	3.520e-08
g18077		2.583e-08	2.705e-08
g18078		3.460e-08	4.129e-08
g18079		2.585e-08	2.876e-08
g1808		3.295e-05	6.274e-05
g18080		4.661e-10	5.540e-10
g18081		3.033e-08	3.184e-08
g18082		8.237e-01	9.967e-01
g18083		9.886e-01	9.997e-01
g18084		9.718e-09	1.381e-08
g18085		8.910e-09	8.919e-09
g18086		1.723e-08	1.732e-08
g18087		9.680e-01	9.680e-01
g18088		6.291e-02	6.956e-02
g18089		8.276e-09	9.269e-09
g1809		2.584e-08	2.614e-08
g18090		3.356e-01	4.241e-01
g18091		2.026e-08	2.340e-08
g18092		1.794e-08	1.813e-08
g18093		8.943e-09	9.730e-09
g18094		2.572e-08	2.704e-08
g18095		1.790e-08	1.793e-08
g18096		8.109e-09	8.374e-09
g18097		1.935e-08	2.015e-08
g18098		1.985e-08	2.508e-08
g18099		2.699e-09	2.843e-09
g181		7.726e-01	9.981e-01
g1810		1.723e-08	1.724e-08
g18100		8.857e-09	1.028e-08
g18101		2.623e-08	2.769e-08
g18102		8.632e-09	1.013e-08
g18103		9.909e-01	9.909e-01
g18104		8.657e-09	8.659e-09
g18105		3.475e-08	4.144e-08
g18106		2.358e-08	2.568e-08
g18107		1.470e-08	1.623e-08
g18108		1.859e-08	1.870e-08
g18109		2.583e-08	2.602e-08
g1811		4.301e-08	4.780e-08
g18110		1.752e-08	2.706e-08
g18111		8.613e-09	8.613e-09
g18112		2.729e-08	3.071e-08
g18113		3.046e-08	3.240e-08
g18114		1.007e-08	1.123e-08
g18115		2.633e-08	3.013e-08
g18116		2.243e-10	2.371e-10
g18117		3.503e-08	4.108e-08
g18118		1.103e-08	1.134e-08
g18119		2.583e-08	3.007e-08
g1812		2.235e-08	2.261e-08
g18120		1.063e-09	1.144e-09
g18121		1.725e-08	1.800e-08
g18122		3.751e-08	3.974e-08
g18123		3.283e-08	3.923e-08
g18124		1.842e-08	1.966e-08
g18125		2.606e-08	3.288e-08
g18126		8.102e-09	1.271e-08
g18127		8.889e-09	8.892e-09
g18128		2.698e-08	2.967e-08
g18129		8.485e-09	1.209e-08
g1813		8.604e-09	1.744e-08
g18130		2.413e-08	2.715e-08
g18131		1.485e-10	1.783e-10
g18132		4.014e-08	4.096e-08
g18133		1.855e-08	2.133e-08
g18134		1.760e-08	1.904e-08
g18135		1.924e-08	2.122e-08
g18136		8.651e-09	8.653e-09
g18137		3.467e-10	3.754e-10
g18138		1.891e-10	2.013e-10
g18139		8.636e-09	8.842e-09
g1814		2.805e-08	3.208e-08
g18140		4.130e-08	5.093e-08
g18141		1.722e-08	1.910e-08
g18142		3.111e-10	3.808e-10
g18143		3.223e-08	3.394e-08
g18144		2.492e-10	2.492e-10
g18145		1.984e-08	2.481e-08
g18146		2.262e-08	2.481e-08
g18147		2.925e-09	3.072e-09
g18148		8.630e-09	8.818e-09
g18149		1.000e+00	1.000e+00
g1815		2.581e-08	3.059e-08
g18150		8.765e-01	8.765e-01
g18151		1.647e-08	1.951e-08
g18152		1.727e-08	1.764e-08
g18153		1.744e-08	1.816e-08
g18154		2.647e-08	3.639e-08
g18155		1.441e-01	1.604e-01
g18156		1.725e-08	1.791e-08
g18157		1.783e-08	2.674e-08
g18158		8.679e-01	9.163e-01
g18159		9.729e-09	1.178e-08
g1816		1.723e-08	1.751e-08
g18160		1.719e-08	3.098e-08
g18161		3.478e-08	3.857e-08
g18162		1.591e-08	1.670e-08
g18163		1.100e-02	1.109e-02
g18164		1.755e-08	1.756e-08
g18165		1.573e-08	1.710e-08
g18166		9.577e-01	9.932e-01
g18167		1.722e-08	1.948e-08
g18168		1.834e-08	1.881e-08
g18169		2.585e-08	2.585e-08
g1817		2.981e-10	3.144e-10
g18170		9.033e-11	9.827e-11
g18171		8.636e-09	9.309e-09
g18172		1.883e-08	2.400e-08
g18173		1.920e-08	2.074e-08
g18174		1.004e-08	1.049e-08
g18175		9.720e-09	1.242e-08
g18176		5.729e-04	5.889e-04
g18177		1.743e-08	1.746e-08
g18178		9.980e-01	9.980e-01
g18179		2.584e-08	2.612e-08
g1818		8.391e-01	9.213e-01
g18180		4.257e-10	4.257e-10
g18181		8.654e-09	9.309e-09
g18182		1.780e-08	1.791e-08
g18183		1.087e-08	1.362e-08
g18184		1.595e-09	1.733e-09
g18185		2.266e-02	6.423e-02
g18186		1.723e-08	1.789e-08
g18187		8.203e-09	8.920e-09
g18188		9.807e-01	9.999e-01
g18189		1.266e-08	2.899e-08
g1819		2.669e-08	3.239e-08
g18190		8.669e-09	1.046e-08
g18191		3.055e-08	3.164e-08
g18192		1.722e-08	5.598e-08
g18193		1.748e-08	1.901e-08
g18194		1.726e-08	2.251e-08
g18195		1.722e-08	1.778e-08
g18196		1.918e-08	2.062e-08
g18197		8.632e-09	9.102e-09
g18198		3.443e-08	3.999e-08
g18199		1.689e-08	2.037e-08
g182		2.607e-08	2.610e-08
g1820		1.728e-08	1.804e-08
g18200		1.724e-08	1.743e-08
g18201		5.571e-10	5.621e-10
g18202		1.707e-08	2.666e-08
g18203		3.583e-08	6.138e-08
g18204		2.018e-10	2.115e-10
g18205		9.863e-01	9.988e-01
g18206		2.234e-08	2.799e-08
g18207		8.752e-09	1.022e-08
g18208		3.078e-08	3.502e-08
g18209		1.818e-08	2.016e-08
g1821		1.725e-08	1.819e-08
g18210		8.673e-09	8.687e-09
g18211		2.578e-08	2.848e-08
g18212		8.781e-05	2.408e-04
g18213		3.249e-08	3.941e-08
g18214		1.741e-08	1.773e-08
g18215		2.476e-08	2.545e-08
g18216		1.099e-08	1.133e-08
g18217		1.802e-09	3.139e-09
g18218		1.904e-02	2.187e-02
g18219		2.145e-03	2.171e-03
g1822		1.694e-09	1.705e-09
g18220		2.817e-01	7.747e-01
g18221		1.725e-08	1.763e-08
g18222		9.422e-09	1.069e-08
g18223		2.625e-08	2.858e-08
g18224		8.875e-09	8.887e-09
g18225		9.098e-09	9.278e-09
g18226		4.184e-02	5.832e-02
g18227		2.602e-08	2.661e-08
g18228		1.205e-06	1.208e-06
g18229		8.380e-09	2.999e-08
g1823		1.044e-08	1.190e-08
g18230		1.746e-08	1.863e-08
g18231		1.282e-08	1.314e-08
g18232		2.435e-01	2.868e-01
g18233		1.374e-10	1.423e-10
g18234		1.517e-08	2.520e-08
g18235		2.094e-08	2.536e-08
g18236		1.724e-08	2.175e-08
g18237		1.012e-02	1.039e-02
g18238		2.611e-08	2.640e-08
g18239		1.320e-10	1.410e-10
g1824		1.724e-08	1.827e-08
g18240		2.719e-08	2.918e-08
g18241		5.162e-10	5.966e-10
g18242		9.101e-01	9.928e-01
g18243		2.618e-08	2.639e-08
g18244		1.957e-08	1.965e-08
g18245		3.217e-09	3.220e-09
g18246		2.112e-10	2.197e-10
g18247		1.723e-08	1.742e-08
g18248		8.644e-09	9.116e-09
g18249		1.090e-03	1.501e-03
g1825		1.049e-09	1.167e-09
g18250		2.330e-08	2.939e-08
g18251		2.745e-10	3.244e-10
g18252		8.615e-09	8.615e-09
g18253		4.626e-08	5.225e-08
g18254		1.547e-08	1.702e-08
g18255		2.583e-08	2.753e-08
g18256		9.417e-02	1.060e-01
g18257		8.634e-09	8.635e-09
g18258		8.614e-09	9.567e-09
g18259		6.227e-10	8.200e-10
g1826		8.577e-01	9.919e-01
g18260		2.711e-08	2.967e-08
g18261		1.724e-08	1.771e-08
g18262		5.295e-08	5.728e-08
g18263		2.145e-08	2.396e-08
g18264		2.577e-08	2.764e-08
g18265		2.624e-10	2.646e-10
g18266		1.753e-08	2.465e-08
g18267		9.818e-01	9.999e-01
g18268		2.006e-10	2.097e-10
g18269		1.746e-08	1.933e-08
g1827		8.644e-09	8.647e-09
g18270		1.723e-08	1.911e-08
g18271		2.571e-08	3.716e-08
g18272		2.585e-08	2.896e-08
g18273		2.484e-10	2.547e-10
g18274		3.440e-08	3.769e-08
g18275		1.000e+00	1.000e+00
g18276		2.950e-08	3.119e-08
g18277		1.000e+00	1.000e+00
g18278		7.848e-01	8.738e-01
g18279		1.253e-08	1.345e-08
g1828		3.883e-11	3.883e-11
g18280		4.306e-08	4.428e-08
g18281		9.326e-01	9.992e-01
g18282		8.566e-09	1.295e-08
g18283		1.779e-08	1.807e-08
g18284		2.003e-08	2.226e-08
g18285		7.242e-01	9.932e-01
g18286		8.697e-09	8.699e-09
g18287		1.749e-08	2.079e-08
g18288		4.957e-02	9.558e-02
g18289		2.373e-08	2.524e-08
g1829		9.599e-09	1.340e-08
g18290		8.674e-09	8.962e-09
g18291		1.838e-08	2.138e-08
g18292		2.788e-08	3.090e-08
g18293		8.685e-09	9.535e-09
g18294		3.925e-08	4.065e-08
g18295		4.154e-01	8.761e-01
g18296		3.799e-10	3.810e-10
g18297		2.908e-09	4.340e-09
g18298		7.914e-01	9.983e-01
g18299		2.422e-09	2.893e-09
g183		4.294e-08	4.567e-08
g1830		1.433e-01	1.451e-01
g18300		3.564e-08	3.887e-08
g18301		2.359e-08	3.128e-08
g18302		1.762e-08	1.894e-08
g18303		5.307e-02	9.567e-02
g18304		8.640e-09	1.088e-08
g18305		8.756e-09	9.848e-09
g18306		1.980e-09	2.312e-09
g18307		1.777e-08	3.099e-08
g18308		9.804e-01	9.944e-01
g18309		3.927e-02	7.984e-02
g1831		4.305e-08	4.361e-08
g18310		3.469e-08	3.555e-08
g18311		2.962e-02	3.375e-02
g18312		1.113e-10	1.266e-10
g18313		4.338e-08	4.649e-08
g18314		1.076e-09	1.430e-09
g18315		1.075e-08	1.092e-08
g18316		3.443e-08	3.679e-08
g18317		8.459e-09	1.196e-08
g18318		2.922e-02	3.212e-02
g18319		2.530e-01	3.520e-01
g1832		2.683e-08	2.955e-08
g18320		1.722e-08	2.391e-08
g18321		1.022e-08	1.416e-08
g18322		1.144e-09	2.714e-09
g18323		1.285e-09	3.913e-09
g18324		9.454e-09	1.329e-08
g18325		3.918e-08	4.479e-08
g18326		3.000e-08	3.400e-08
g18327		2.374e-08	2.391e-08
g18328		1.723e-08	1.741e-08
g18329		1.012e-08	1.469e-08
g1833		1.317e-10	1.794e-10
g18330		1.016e-08	1.162e-08
g18331		1.725e-08	1.838e-08
g18332		2.566e-08	2.838e-08
g18333		2.161e-08	3.392e-08
g18334		1.688e-08	1.969e-08
g18335		2.584e-08	3.168e-08
g18336		2.464e-03	8.838e-03
g18337		1.428e-08	2.111e-08
g18338		8.306e-11	8.410e-11
g18339		1.328e-08	1.459e-08
g1834		2.886e-08	3.325e-08
g18340		7.118e-01	8.258e-01
g18341		2.629e-01	2.631e-01
g18342		2.583e-08	3.007e-08
g18343		3.660e-08	3.951e-08
g18344		1.212e-08	1.356e-08
g18345		1.970e-02	2.222e-02
g18346		3.990e-02	4.034e-02
g18347		6.449e-09	6.537e-09
g18348		8.260e-09	8.910e-09
g18349		2.585e-08	2.595e-08
g1835		7.392e-10	7.746e-10
g18350		8.640e-03	9.185e-03
g18351		1.863e-08	1.959e-08
g18352		4.337e-08	4.689e-08
g18353		1.713e-09	2.929e-09
g18354		1.906e-08	2.186e-08
g18355		8.584e-01	1.000e+00
g18356		1.794e-08	2.063e-08
g18357		3.449e-10	3.638e-10
g18358		8.945e-09	1.126e-08
g18359		1.724e-08	1.724e-08
g1836		8.760e-09	1.061e-08
g18360		9.698e-01	9.879e-01
g18361		5.165e-08	5.976e-08
g18362		2.805e-08	3.519e-08
g18363		7.177e-11	7.396e-11
g18364		7.198e-10	7.275e-10
g18365		3.410e-08	3.831e-08
g18366		1.237e-10	1.275e-10
g18367		1.477e-08	2.042e-08
g18368		8.623e-09	1.215e-08
g18369		8.867e-01	9.942e-01
g1837		8.404e-09	1.059e-08
g18370		1.843e-08	1.985e-08
g18371		2.003e-08	2.485e-08
g18372		9.177e-09	1.078e-08
g18373		3.269e-02	4.834e-02
g18374		5.727e-09	1.086e-08
g18375		8.626e-02	1.123e-01
g18376		1.364e-08	1.764e-08
g18377		2.670e-08	3.332e-08
g18378		6.384e-09	6.611e-09
g18379		8.673e-09	1.848e-08
g1838		9.830e-01	9.999e-01
g18380		2.730e-02	3.450e-02
g18381		1.724e-08	1.753e-08
g18382		5.641e-01	9.590e-01
g18383		1.677e-08	2.064e-08
g18384		5.967e-02	7.980e-02
g18385		9.269e-09	1.494e-08
g18386		9.029e-09	9.038e-09
g18387		3.550e-09	9.180e-09
g18388		3.248e-08	3.710e-08
g18389		5.732e-01	9.990e-01
g1839		6.714e-01	6.787e-01
g18390		1.735e-10	1.963e-10
g18391		1.725e-08	2.317e-08
g18392		1.722e-08	1.845e-08
g18393		3.973e-09	8.397e-09
g18394		2.646e-08	2.922e-08
g18395		8.942e-09	1.908e-08
g18396		2.629e-08	4.411e-08
g18397		8.682e-09	9.444e-09
g18398		1.434e-09	1.843e-09
g18399		9.961e-01	9.990e-01
g184		7.432e-09	7.866e-09
g1840		1.543e-08	1.696e-08
g18400		2.609e-08	2.698e-08
g18401		1.417e-08	1.619e-08
g18402		2.924e-08	3.226e-08
g18403		8.967e-09	9.034e-09
g18404		2.780e-06	3.681e-05
g18405		1.811e-08	1.928e-08
g18406		9.843e-01	9.843e-01
g18407		2.228e-08	2.780e-08
g18408		8.952e-09	9.136e-09
g18409		3.242e-08	4.030e-08
g1841		3.036e-08	3.345e-08
g18410		7.685e-01	8.915e-01
g18411		1.935e-10	2.115e-10
g18412		8.474e-09	8.765e-09
g18413		1.312e-10	1.318e-10
g18414		1.906e-08	1.944e-08
g18415		2.584e-08	2.800e-08
g18416		1.660e-08	3.160e-08
g18417		1.314e-08	1.367e-08
g18418		1.813e-08	2.014e-08
g18419		3.446e-08	3.899e-08
g1842		1.720e-08	2.313e-08
g18420		1.786e-08	1.813e-08
g18421		2.754e-08	3.293e-08
g18422		1.262e-10	1.719e-10
g18423		5.165e-08	5.410e-08
g18424		1.705e-08	1.817e-08
g18425		2.627e-08	2.750e-08
g18426		2.635e-08	5.307e-08
g18427		8.763e-09	1.007e-08
g18428		8.738e-09	8.771e-09
g18429		3.426e-08	4.128e-08
g1843		2.611e-08	2.877e-08
g18430		1.562e-08	2.004e-08
g18431		8.701e-09	8.710e-09
g18432		2.583e-08	2.708e-08
g18433		9.920e-01	9.922e-01
g18434		1.221e-10	1.320e-10
g18435		1.725e-08	1.848e-08
g18436		3.447e-08	3.560e-08
g18437		7.142e-09	1.634e-08
g18438		2.585e-08	3.337e-08
g18439		1.725e-08	1.829e-08
g1844		8.677e-09	9.435e-09
g18440		1.931e-10	2.279e-10
g18441		6.180e-04	1.920e-03
g18442		1.727e-08	2.121e-08
g18443		1.714e-02	2.730e-02
g18444		2.187e-10	2.667e-10
g18445		2.468e-08	3.176e-08
g18446		1.318e-08	1.337e-08
g18447		1.004e-08	1.118e-08
g18448		8.199e-10	8.569e-10
g18449		8.604e-09	1.232e-08
g1845		2.450e-08	3.598e-08
g18450		3.387e-10	3.716e-10
g18451		1.782e-08	1.814e-08
g18452		1.060e-08	1.157e-08
g18453		8.136e-09	1.276e-08
g18454		1.722e-08	2.372e-08
g18455		7.346e-09	9.796e-09
g18456		2.357e-08	2.631e-08
g18457		5.957e-01	7.737e-01
g18458		1.432e-08	1.931e-08
g18459		8.673e-09	8.673e-09
g1846		8.595e-09	1.019e-08
g18460		1.726e-08	2.637e-08
g18461		2.433e-08	4.051e-08
g18462		2.328e-08	2.456e-08
g18463		9.707e-11	1.001e-10
g18464		2.518e-08	2.641e-08
g18465		2.652e-09	3.424e-09
g18466		8.492e-09	1.211e-08
g18467		3.446e-08	3.617e-08
g18468		1.621e-04	1.823e-04
g18469		8.644e-09	8.835e-09
g1847		2.116e-08	4.336e-08
g18470		9.892e-01	9.999e-01
g18471		2.606e-08	2.663e-08
g18472		1.756e-08	6.054e-08
g18473		8.111e-09	9.972e-09
g18474		2.627e-08	2.629e-08
g18475		3.164e-08	3.835e-08
g18476		2.102e-08	2.196e-08
g18477		1.601e-08	1.922e-08
g18478		1.902e-08	1.924e-08
g18479		2.628e-08	2.763e-08
g1848		5.190e-10	6.095e-10
g18480		8.723e-09	8.728e-09
g18481		4.334e-08	4.570e-08
g18482		1.770e-08	1.775e-08
g18483		9.375e-09	9.493e-09
g18484		8.642e-09	9.301e-09
g18485		8.091e-01	9.474e-01
g18486		8.674e-09	8.862e-09
g18487		6.989e-01	8.783e-01
g18488		1.813e-08	2.147e-08
g18489		2.534e-08	3.558e-08
g1849		8.988e-09	9.671e-09
g18490		1.728e-08	1.737e-08
g18491		3.446e-08	3.512e-08
g18492		9.999e-01	9.999e-01
g18493		3.323e-08	3.798e-08
g18494		4.838e-08	4.996e-08
g18495		4.293e-08	4.677e-08
g18496		9.996e-01	9.996e-01
g18497		8.843e-09	8.867e-09
g18498		8.646e-09	8.840e-09
g18499		2.267e-08	2.364e-08
g185		8.898e-09	2.632e-08
g1850		1.928e-09	2.631e-09
g18500		3.561e-08	3.860e-08
g18501		2.615e-08	3.951e-08
g18502		9.015e-09	9.094e-09
g18503		1.740e-08	1.900e-08
g18504		9.296e-09	1.437e-08
g18505		3.576e-10	3.768e-10
g18506		2.469e-08	3.537e-08
g18507		2.155e-09	2.664e-09
g18508		1.741e-08	1.760e-08
g18509		2.678e-08	2.850e-08
g1851		6.198e-01	8.495e-01
g18510		2.342e-08	2.501e-08
g18511		1.400e-08	1.683e-08
g18512		1.693e-08	1.957e-08
g18513		4.131e-10	4.978e-10
g18514		3.725e-08	3.840e-08
g18515		6.338e-03	8.474e-03
g18516		8.610e-09	1.171e-08
g18517		7.059e-10	8.357e-10
g18518		9.213e-01	9.366e-01
g18519		3.985e-03	4.024e-03
g1852		9.809e-09	1.054e-08
g18520		3.938e-02	5.929e-02
g18521		1.152e-10	1.403e-10
g18522		2.584e-08	2.641e-08
g18523		2.516e-08	2.924e-08
g18524		1.144e-08	1.478e-08
g18525		1.607e-01	1.635e-01
g18526		2.586e-08	2.802e-08
g18527		1.728e-08	1.757e-08
g18528		2.572e-08	3.399e-08
g18529		3.467e-09	4.519e-09
g1853		8.689e-09	1.096e-08
g18530		8.673e-09	9.606e-09
g18531		1.723e-08	1.789e-08
g18532		2.094e-08	3.034e-08
g18533		2.512e-08	3.133e-08
g18534		9.682e-09	1.029e-08
g18535		3.555e-10	3.644e-10
g18536		7.582e-10	8.955e-10
g18537		4.301e-08	4.584e-08
g18538		8.648e-09	8.649e-09
g18539		8.877e-09	9.075e-09
g1854		8.628e-09	1.398e-08
g18540		1.773e-09	2.136e-09
g18541		9.523e-01	9.998e-01
g18542		8.684e-09	9.547e-09
g18543		6.757e-01	7.174e-01
g18544		9.737e-09	1.709e-08
g18545		1.939e-08	2.315e-08
g18546		1.105e-09	1.808e-09
g18547		2.605e-08	2.605e-08
g18548		1.384e-08	1.516e-08
g18549		1.000e+00	1.000e+00
g1855		8.470e-01	9.799e-01
g18550		1.940e-08	2.030e-08
g18551		4.334e-01	8.627e-01
g18552		1.710e-08	1.945e-08
g18553		1.724e-08	1.724e-08
g18554		4.486e-02	7.268e-02
g18555		1.771e-01	3.323e-01
g18556		1.724e-08	2.101e-08
g18557		9.234e-09	9.623e-09
g18558		1.727e-08	1.866e-08
g18559		2.800e-09	3.288e-09
g1856		9.997e-01	9.997e-01
g18560		9.560e-09	1.012e-08
g18561		1.724e-08	1.856e-08
g18562		1.448e-09	1.877e-09
g18563		6.788e-09	7.735e-09
g18564		7.134e-02	1.061e-01
g18565		4.252e-08	4.377e-08
g18566		8.492e-09	8.861e-09
g18567		7.951e-01	9.993e-01
g18568		2.223e-02	3.740e-02
g18569		1.979e-08	3.135e-08
g1857		1.854e-08	3.136e-08
g18570		2.721e-09	4.609e-09
g18571		1.138e-08	1.294e-08
g18572		1.836e-08	2.234e-08
g18573		3.158e-08	3.207e-08
g18574		1.627e-08	3.075e-08
g18575		3.231e-08	3.326e-08
